date,topic,probability
06/24/00,crude,0.00013581590632369438
06/25/00,drug,0.2651217318947175
06/25/00,police,0.00047519827807801594
06/25/00,officer,0.00026135905294290875
06/25/00,cancer,0.00022178182569777333
06/25/00,pill,0.0002075933390554121
06/26/00,debate,0.456408145923972
06/26/00,map,0.0004271859082861041
06/26/00,russia,0.0003559882569050868
06/26/00,phone,0.0003559882569050868
06/26/00,data,0.0002847906055240694
06/27/00,debate,0.4569863670946289
06/27/00,teacher,0.017734940826354625
06/27/00,genome,0.0003862602552187767
06/27/00,venter,0.0003357811822837244
06/27/00,palmieri,0.0002820561931183285
06/28/00,oil,0.23352426841219737
06/28/00,beef,0.0005465198601421538
06/28/00,cazes,0.00028933404360466966
06/28/00,prosecco,0.0002893340435988034
06/28/00,pit,0.0002732599300710769
06/29/00,defense,0.150701031631398
06/29/00,campaign,0.05820569800441249
06/29/00,game,0.00034868408776553164
06/29/00,art,0.00021688092323624765
06/29/00,computer,0.00019858643725388338
06/30/00,cowen,0.000776719625860995
06/30/00,basketball,0.00048544976616312187
06/30/00,judy,0.00043690478954680966
06/30/00,team,0.0003883598129304975
06/30/00,cohen,0.00033981483631418524
07/01/00,patriotism,0.0006306062899886877
07/01/00,right,0.0002293113781777046
07/01/00,dance,0.0002293113781777046
07/01/00,podhoretz,0.00021020209666289586
07/01/00,war,0.00019109281514808715
07/02/00,clott,0.0006732453280635074
07/02/00,cowen,0.0006732453280635074
07/02/00,george,0.00043280056804082624
07/02/00,judy,0.0003366226640317537
07/02/00,home,0.00033612734991125294
07/03/00,sassa,0.0005141309899634823
07/03/00,post,0.00048556815718773323
07/03/00,division,0.00031419116053323917
07/03/00,panda,0.00028562832775749016
07/03/00,nbc,0.00028562832775749016
07/04/00,defense,0.15066666921505653
07/04/00,judge,0.10130854139345041
07/04/00,campaign,0.05814595665643143
07/04/00,surgery,0.00024807455342120625
07/04/00,vinci,0.0002244484054763295
07/05/00,dessert,0.00040451707428716633
07/05/00,cream,0.00037562299755236877
07/05/00,pie,0.00031783484408277353
07/05/00,cup,0.00031783484408277353
07/05/00,fruit,0.0002600466906131784
07/06/00,device,0.0005030852923227706
07/06/00,robinson,0.00035934663737340755
07/06/00,location,0.0002635208674071655
07/06/00,parkwatch,0.00023956442491560503
07/06/00,magic,0.00023956442491560503
07/07/00,tire,0.14558298832831298
07/07/00,building,0.00016876121304717275
07/07/00,automobile,0.00014912638058208868
07/07/00,movie,0.00014912638058208868
07/07/00,museum,0.00014852383765135354
07/08/00,debate,0.4571139372194589
07/08/00,drug,0.2639930863521506
07/08/00,war,0.0007130870590008363
07/08/00,crime,0.0006354900834551996
07/08/00,trial,0.0003896488994089107
07/09/00,gasoline,0.00011590632237306016
07/09/00,call,0.00011217467444077363
07/09/00,company,0.00010722414657593325
07/09/00,larry,0.00010699045142128629
07/09/00,tour,0.00010594274808295287
07/10/00,death,0.0006237290089566724
07/10/00,case,0.0005049234834411156
07/10/00,error,0.00047522210206222653
07/10/00,penalty,0.00041581933930444814
07/10/00,court,0.00041581933930444814
07/11/00,drug,0.2653829679485744
07/11/00,woman,0.0004324629377982354
07/11/00,circumcision,0.0002729623179456562
07/11/00,tomato,0.00018197487863043748
07/11/00,asthma,0.00016377739076739375
07/12/00,drug,0.26367027542448984
07/12/00,saratoga,0.0002777995785262182
07/12/00,job,0.00016828376292607955
07/12/00,horse,0.0001666797471157309
07/12/00,racing,0.00014815977521398302
07/13/00,farmer,0.0004729172877071352
07/13/00,race,0.0003424573462706841
07/13/00,tour,0.00029353486823201495
07/13/00,monitor,0.00029353486823201495
07/13/00,yield,0.00029353486823201495
07/14/00,art,0.0002092091532097448
07/14/00,july,0.0001579810496868034
07/14/00,glass,0.00013370676839598493
07/14/00,drawing,0.00012167405840838082
07/14/00,rohmer,0.00012065943218675669
07/15/00,varone,0.0002751162319443199
07/15/00,dancer,0.0002539534448716799
07/15/00,people,0.00023915382967682744
07/15/00,napster,0.00023279065779903993
07/15/00,park,0.000211627870710413
07/16/00,drug,0.2642316876885674
07/16/00,week,0.00024015020819911494
07/16/00,informer,0.00021220949232427321
07/16/00,marie,0.00021220949232427321
07/16/00,antoinette,0.00017178863664345925
07/17/00,debate,0.46042084908233605
07/17/00,radio,0.00037393276134118974
07/17/00,graham,0.00033993887394653615
07/17/00,dance,0.00024928850756079316
07/17/00,protas,0.00022662591596435741
07/18/00,drug,0.2664284333627064
07/18/00,television,0.0002835900214614761
07/18/00,davy,0.00027484637135412104
07/18/00,show,0.00021898901826817088
07/18/00,survivor,0.00019631883668151502
07/19/00,oil,0.23526929021320664
07/19/00,bradley,0.00040039682549107845
07/19/00,garlic,0.0003002976191246099
07/19/00,cookie,0.00021688161381459365
07/19/00,sorrel,0.00018351521168927153
07/20/00,debate,0.45828179028983673
07/20/00,game,0.00029413250435148067
07/20/00,broker,0.0002573659413075456
07/20/00,week,0.0002573659413075456
07/20/00,tax,0.0002573659413075456
07/21/00,defense,0.1488085780756745
07/21/00,campaign,0.057471197426299886
07/21/00,gore,0.0019958228123400676
07/21/00,horse,0.00042920948545231686
07/21/00,providence,0.00023955878257803727
07/22/00,anne,0.00035012217507154767
07/22/00,law,0.0003251134482807229
07/22/00,court,0.0002796856320002183
07/22/00,rat,0.0002500872679082484
07/22/00,libel,0.0002500872679082484
07/23/00,defense,0.1504084500701406
07/23/00,judge,0.10115183288204248
07/23/00,week,0.00021652597516963934
07/23/00,law,0.00013532873428375713
07/23/00,list,9.47301141367172e-05
07/24/00,security,0.0004108946060331261
07/24/00,bomb,0.000386724335090001
07/24/00,story,0.000386724335090001
07/24/00,club,0.00031421352226062584
07/24/00,bloom,0.0002658729803743757
07/25/00,drug,0.2655040322673583
07/25/00,earth,0.000517362565193329
07/25/00,kumin,0.000359904393177968
07/25/00,wobble,0.00026992829488347604
07/25/00,chandler,0.00022494024573623003
07/26/00,oil,0.235678951704483
07/26/00,chateau,0.00025983956547576587
07/26/00,manager,0.00025983956547576587
07/26/00,potato,0.0002515882344033197
07/26/00,zealand,0.00021986424771026341
07/27/00,debate,0.4563619820861559
07/27/00,bush,0.019928304520983115
07/27/00,teacher,0.017711664137581688
07/27/00,laura,0.00036026385764043707
07/27/00,tile,0.0003458533033348196
07/28/00,drug,0.2630807282674512
07/28/00,painting,0.00019730287837863234
07/28/00,art,0.00018512132850153723
07/28/00,cover,0.00016130091596383716
07/28/00,eng,0.00015121960871609737
07/29/00,defense,0.1495040399806755
07/29/00,campaign,0.057705189974258664
07/29/00,park,0.00022913243563821965
07/29/00,pooh,0.0002070406764390703
07/29/00,liberalism,0.0002070406764390703
07/30/00,defense,0.1502897414239943
07/30/00,judge,0.10107322151315709
07/30/00,campaign,0.0580215949858262
07/30/00,gore,0.0018541869565322812
07/30/00,brain,0.00018633383620575504
07/31/00,vehicle,0.0003873926424196135
07/31/00,play,0.00029539182212921344
07/31/00,club,0.00028174010357790076
07/31/00,team,0.00028174010357790076
07/31/00,game,0.00028174010357790076
08/01/00,butterfly,0.00040778732118113226
08/01/00,yoga,0.0003861711754023961
08/01/00,vine,0.0003288607428880099
08/01/00,fibromyalgia,0.0002762430240259283
08/01/00,eye,0.0002758365538588544
08/02/00,egg,0.0005363233036689
08/02/00,cucumber,0.00028305952138080827
08/02/00,skewer,0.0002383659127417333
08/02/00,cider,0.00017877443455629997
08/02/00,tablespoon,0.00016661062306264838
08/03/00,mac,0.0006252181687281395
08/03/00,window,0.00031180478853460843
08/03/00,program,0.00026050757030339147
08/03/00,version,0.00026050757030339147
08/03/00,file,0.00026050757030339147
08/04/00,debate,0.45535999562865814
08/04/00,oil,0.2339483742165881
08/04/00,museum,0.00024780307061022556
08/04/00,singer,0.0002065025588418546
08/04/00,wood,0.0001789804771168717
08/05/00,concorde,0.0006800876917279686
08/05/00,airline,0.00037095692276071016
08/05/00,airway,0.0002266958972426562
08/05/00,air,0.00018547846138035508
08/05/00,flight,0.00018547846138035508
08/06/00,holocaust,0.00027729060844806284
08/06/00,age,0.00013918979084118476
08/06/00,finkelstein,0.00011091624337922515
08/06/00,week,0.0001068360293904943
08/06/00,boy,9.303255253885428e-05
08/07/00,bush,0.02047344159045346
08/07/00,teacher,0.018207548085230858
08/07/00,housing,0.0003271174950302232
08/07/00,texas,0.00021807833002014882
08/07/00,texan,0.00021807833002014882
08/08/00,defense,0.15079518503632902
08/08/00,judge,0.10139227927033347
08/08/00,pepper,0.00021542417311560066
08/08/00,software,0.00017625614164003693
08/08/00,dna,0.0001642636747818487
08/09/00,cream,0.0003416483974032668
08/09/00,kernel,0.0002813575037438668
08/09/00,pit,0.00023916569407297995
08/09/00,coconut,0.0002210666100844668
08/09/00,ice,0.0002210666100844668
08/10/00,debate,0.4565511586109681
08/10/00,game,0.0002789422152239199
08/10/00,project,0.00027894221522391986
08/10/00,architect,0.0002586991228854559
08/10/00,computer,0.0002580460712760957
08/11/00,stroke,0.00020167583458348363
08/11/00,sculpture,0.0001558038178125812
08/11/00,singer,0.00014838458839293447
08/11/00,tomorrow,0.0001332025355878444
08/11/00,museum,0.0001332025355878444
08/12/00,debate,0.45617957434245043
08/12/00,bush,0.020007356639927566
08/12/00,teacher,0.017719074261765184
08/12/00,potter,0.0008086174109312635
08/12/00,book,0.0006328310258751574
08/13/00,week,0.00021886646685740786
08/13/00,age,0.0002126131392329105
08/13/00,park,0.0001315536431540961
08/13/00,rum,0.00011959422104917829
08/13/00,page,0.00011959422104917829
08/14/00,bush,0.0205527695940886
08/14/00,gore,0.0006126100807145403
08/14/00,issue,0.0003506589212778377
08/14/00,lieberman,0.00023377261418522515
08/14/00,choice,0.00023377261418522515
08/15/00,virus,0.000422653213220369
08/15/00,bat,0.00032873027694917584
08/15/00,tibet,0.0003130764542373104
08/15/00,theory,0.00025166076905681835
08/15/00,aphid,0.00023480734067798278
08/16/00,debate,0.45895829687988576
08/16/00,oil,0.23586442990721193
08/16/00,peach,0.00022764964223904324
08/16/00,tablespoon,0.00018211971379123457
08/16/00,salad,0.00015912027142291714
08/17/00,candle,0.00030031094424975047
08/17/00,beaucaire,0.00030031094424975047
08/17/00,artist,0.0002702798498247754
08/17/00,premontres,0.00024024875539980036
08/17/00,artisan,0.0002102176609748253
08/18/00,debate,0.4555143796191335
08/18/00,oil,0.23402346554199047
08/18/00,bush,0.019870866059761932
08/18/00,teacher,0.017681194262444244
08/18/00,car,0.00043967499191251456
08/19/00,oil,0.23703760886212874
08/19/00,teacher,0.017903099850790184
08/19/00,music,0.0003072778505056939
08/19/00,shankar,0.0002260252299845784
08/19/00,sanchez,0.00020342270698612058
08/20/00,drug,0.26383467896403895
08/20/00,age,0.00026763079120326066
08/20/00,week,0.0002595207672274043
08/20/00,list,0.00014598043156541495
08/20/00,ashbrook,0.00012763103306438
08/21/00,debate,0.45678314318107177
08/21/00,bush,0.020039651221429956
08/21/00,age,0.0004492578002374886
08/21/00,time,0.00042820609830272684
08/21/00,iexplore,0.00036757465611946937
08/22/00,debate,0.45884245127428885
08/22/00,doctor,0.00030104051060400713
08/22/00,story,0.00027867264856839055
08/22/00,diabetic,0.00022800489428322865
08/22/00,alonzo,0.0002026710171406477
08/23/00,oil,0.23398208153166014
08/23/00,corn,0.00028263713426961916
08/23/00,chowder,0.0002820211263002265
08/23/00,cob,0.00025851936577520756
08/23/00,heaton,0.00023501760525018874
08/24/00,match,0.00036303860221309595
08/24/00,gillmen,0.00034488667210244117
08/24/00,lamp,0.0002904308817704768
08/24/00,soccer,0.00020300247469042388
08/24/00,lockwood,0.00018151930110654797
08/25/00,admission,0.000206793058883116
08/25/00,museum,0.00017502622910078915
08/25/00,art,0.0001662467853067282
08/25/00,wine,0.0001447551412181812
08/25/00,show,0.00013735415872484497
08/26/00,drug,0.26426377116114175
08/26/00,prison,0.00048808933318221325
08/26/00,dido,0.00020337055549258886
08/26/00,williams,0.00018303349994333
08/26/00,fringe,0.0001626964443940711
08/27/00,bush,0.019975953052024747
08/27/00,teacher,0.017757221084819752
08/27/00,age,0.00033038798447108876
08/27/00,week,0.0002309312909383254
08/27/00,woman,9.038878571632393e-05
08/28/00,defense,0.15006983843584018
08/28/00,judge,0.10190626815628744
08/28/00,gore,0.0018727851678727082
08/28/00,seminar,0.0004755303070749438
08/28/00,interest,0.0003056980545481782
08/29/00,debate,0.45747494418779083
08/29/00,drug,0.2644340950013354
08/29/00,bone,0.0005481444030424392
08/29/00,men,0.0003544012585884877
08/29/00,osteoporosis,0.00031518303174940255
08/30/00,philip,0.0002063115906087159
08/30/00,huitlacoche,0.0002063115906087159
08/30/00,house,0.00019044146825419926
08/30/00,domingo,0.0001587012235451661
08/30/00,flower,0.00014283110119064945
08/31/00,debate,0.45874726183657255
08/31/00,drug,0.26486380904896856
08/31/00,game,0.0005115819266848541
08/31/00,wildwood,0.000449571996177599
08/31/00,motel,0.000387562065670344
09/01/00,drug,0.262120557193478
09/01/00,crab,0.0006560775553120756
09/01/00,museum,0.00021996361062160788
09/01/00,trap,0.00018991718706402188
09/01/00,admission,0.00018705176950156087
09/02/00,dincin,0.0004078944849041225
09/02/00,david,0.0003496238442035336
09/02/00,medicine,0.0003496238442035336
09/02/00,education,0.0003496238442035336
09/02/00,prospo,0.0003496238442035336
09/03/00,machiavelli,0.00025739449234376264
09/03/00,party,0.00012660405774674648
09/03/00,age,0.00011755848857646606
09/03/00,mark,0.0001143975521527834
09/03/00,atwood,0.0001143975521527834
09/04/00,bush,0.02013818604035301
09/04/00,teacher,0.01785002139262614
09/04/00,child,0.0003460148965356986
09/04/00,language,0.00031441024379563667
09/04/00,care,0.0003114134068821287
09/05/00,debate,0.4550538898628744
09/05/00,drug,0.2636300357592076
09/05/00,medication,0.00030362434948552364
09/05/00,doctor,0.00030362434948552364
09/05/00,problem,0.0002829657505018898
09/06/00,bronxville,0.0003859120788478577
09/06/00,bernstein,0.0003859120788478577
09/06/00,family,0.00035965462323414544
09/06/00,sister,0.0002697417171913667
09/06/00,church,0.0002690469647686594
09/07/00,teacher,0.017739771868158474
09/07/00,game,0.00036117372237372475
09/07/00,bath,0.0003186826962121101
09/07/00,market,0.00025494615696968804
09/07/00,tax,0.00025494615696968804
09/08/00,defense,0.1494666319017802
09/08/00,tire,0.14618011047880722
09/08/00,hour,0.0001901672769036121
09/08/00,ball,0.00017495389475132318
09/08/00,film,0.00014716295216829402
09/09/00,debate,0.46181093223550274
09/09/00,drug,0.2665998276061657
09/09/00,court,0.000726884372620305
09/09/00,conviction,0.00032305972116458
09/09/00,tung,0.00016152986056708013
09/10/00,leo,0.000394337871428396
09/10/00,lemle,0.00039433787142713263
09/10/00,passing,0.00029575340357129704
09/10/00,robert,0.00029575340357129704
09/10/00,laura,0.00029575340357129704
09/11/00,double,0.0002703355556691033
09/11/00,single,0.00021595022230652932
09/11/00,inning,0.00019309682547793096
09/11/00,badminton,0.00019309682547793096
09/11/00,australian,0.00019309682547793096
09/12/00,sugar,0.0005258118263255363
09/12/00,scooter,0.00027001147838338354
09/12/00,drink,0.0002415892175009221
09/12/00,food,0.0002415892175009221
09/12/00,war,0.0002415892175009221
09/13/00,oil,0.23438394751620478
09/13/00,jar,0.0003568290310802775
09/13/00,pickle,0.00032284531383453674
09/13/00,leaf,0.00021323236120097608
09/13/00,curry,0.00017815199242957063
09/14/00,oil,0.23424352858563496
09/14/00,teacher,0.017722243956207327
09/14/00,dinosaur,0.0005064001813364095
09/14/00,leather,0.0004183305845822513
09/14/00,tennis,0.00039631318539371175
09/15/00,golf,0.00032978306972817137
09/15/00,museum,0.00015934019885659813
09/15/00,lesson,0.0001562130330291338
09/15/00,hour,0.00013611479788132932
09/15/00,bus,0.00013017752752427818
09/16/00,debate,0.45981762610344434
09/16/00,bush,0.02010645258789057
09/16/00,hunchback,0.00031294890779360056
09/16/00,show,0.0002844990070850915
09/16/00,theater,0.0002783987811022031
09/17/00,defense,0.14968522306862783
09/17/00,judge,0.10069048869219369
09/17/00,campaign,0.057796104379847626
09/17/00,wolfson,0.00020977775584728645
09/17/00,art,0.0001922962761933459
09/18/00,debate,0.4596057235625517
09/18/00,drug,0.26532351456331255
09/18/00,security,0.00032722983212382515
09/18/00,pollard,0.00028089602995310905
09/18/00,benefit,0.00021847468996352926
09/19/00,defense,0.15056254018170073
09/19/00,esther,0.00024230181227311557
09/19/00,team,0.00019758864883375526
09/19/00,medal,0.00016936169877516477
09/19/00,elephant,0.00016153454151541038
09/20/00,convent,0.0003820520962200553
09/20/00,kahn,0.0003820520962200553
09/20/00,ginsburg,0.0003820520962200553
09/20/00,haddow,0.0003183767466422876
09/20/00,nephew,0.000267042955351517
09/21/00,debate,0.4567839121486497
09/21/00,movie,0.0003202284076901425
09/21/00,screen,0.00031599548132575634
09/21/00,pastore,0.0002637175122154114
09/21/00,dress,0.0002633294723667003
09/22/00,oil,0.234881765264252
09/22/00,teacher,0.017737642243040544
09/22/00,information,0.00020991289207375181
09/22/00,art,0.00016392113433628827
09/22/00,painting,0.00015593529125478706
09/23/00,debate,0.4573506305167112
09/23/00,drug,0.2642320369066878
09/23/00,park,0.0004019427707873987
09/23/00,weight,0.0003371351282881193
09/23/00,team,0.0003184053989387793
09/24/00,oil,0.2359192017574946
09/24/00,bush,0.02005177645994489
09/24/00,wool,0.00027548365096401954
