date,topic,probability
05/21/00,judge,0.10031692136519489
05/21/00,campaign,0.057574806152023844
05/21/00,gore,0.0018401282398344983
05/22/00,defense,0.14838190478306654
05/22/00,judge,0.09977018004595581
05/22/00,campaign,0.057295125923639736
05/22/00,gore,0.0019279704423425161
05/22/00,company,9.106240644337515e-05
05/23/00,defense,0.14934127079268902
05/23/00,judge,0.10043516236653152
05/23/00,campaign,0.057647183681162194
05/23/00,gore,0.0018627586720407186
05/23/00,company,7.549213953754256e-05
05/24/00,defense,0.1483458086511153
05/24/00,judge,0.09974116541909676
05/24/00,campaign,0.05725961983489138
05/24/00,gore,0.00187494065658407
05/24/00,clam,0.00016199417362393033
05/25/00,debate,0.45545019018769006
05/25/00,oil,0.23398118609097493
05/25/00,bush,0.019902715562743555
05/25/00,teacher,0.017670699038236887
05/25/00,film,0.00011852748101403309
05/26/00,defense,0.1484830825018731
05/26/00,tire,0.14518992603958034
05/26/00,judge,0.09985304491488618
05/26/00,campaign,0.05730555524297009
05/26/00,gore,0.001829928182577499
05/27/00,defense,0.14834534756578568
05/27/00,judge,0.09980545414275915
05/27/00,campaign,0.05731146350284594
05/27/00,gore,0.0018756973328795574
05/27/00,company,0.00010293431396068909
05/28/00,debate,0.4574173502803995
05/28/00,drug,0.26410191363480695
05/28/00,valley,6.723680555998244e-05
05/28/00,house,6.351013246754772e-05
05/28/00,river,5.645345514485265e-05
05/29/00,defense,0.14930976949332755
05/29/00,judge,0.10039284741666679
05/29/00,campaign,0.05763179816721427
05/29/00,gore,0.0018464653935493067
05/29/00,company,9.687801842253391e-05
05/30/00,defense,0.14883608730173592
05/30/00,tire,0.14554361645981592
05/30/00,judge,0.10010133436189833
05/30/00,campaign,0.05746847412753001
05/30/00,gore,0.001849638118617356
05/31/00,debate,0.4566992496291705
05/31/00,drug,0.263721131881739
05/31/00,company,0.0001042323366571568
05/31/00,absinthe,6.849181483931768e-05
05/31/00,china,6.336274044256987e-05
06/01/00,defense,0.14842406417422313
06/01/00,tire,0.1451183399324655
06/01/00,judge,0.09979530300563483
06/01/00,campaign,0.05730200815403497
06/01/00,gore,0.0018496242769041132
06/02/00,defense,0.14875458291894486
06/02/00,tire,0.14546129347547518
06/02/00,judge,0.10002975025980375
06/02/00,campaign,0.05741185299980356
06/02/00,gore,0.001875816187108933
06/03/00,defense,0.1485402989619491
06/03/00,judge,0.09989385041419005
06/03/00,campaign,0.05737052713013112
06/03/00,gore,0.0018527904793319235
06/03/00,airline,0.0001316252964957089
06/04/00,defense,0.14830350370601023
06/04/00,tire,0.1450270294878118
06/04/00,judge,0.09972474856123686
06/04/00,campaign,0.0572372697755006
06/04/00,theater,8.483261936525237e-05
06/05/00,defense,0.14847519827527803
06/05/00,judge,0.09990362811424656
06/05/00,campaign,0.0573502365533283
06/05/00,gore,0.0018580335010054182
06/05/00,sock,0.00016540522149471862
06/06/00,defense,0.14845110492929767
06/06/00,judge,0.09983148398060437
06/06/00,campaign,0.05732802664145408
06/06/00,gore,0.0018610509720348577
06/06/00,gene,8.622516846718235e-05
06/07/00,defense,0.1487127144313736
06/07/00,tire,0.14548966316498166
06/07/00,judge,0.10000227595590522
06/07/00,campaign,0.05741695274356945
06/07/00,gore,0.001838821323950939
06/08/00,defense,0.1493872623992357
06/08/00,tire,0.14608225910451222
06/08/00,judge,0.10049847039126515
06/08/00,campaign,0.05768218380125697
06/08/00,gore,0.0018620430243903795
06/09/00,street,0.00010212660967195976
06/09/00,film,9.20427559042801e-05
06/09/00,rate,7.248231578865656e-05
06/09/00,ballet,7.120158246066956e-05
06/09/00,tomorrow,7.012904121551443e-05
06/10/00,defense,0.14828635564238504
06/10/00,judge,0.09973481531812249
06/10/00,campaign,0.05728366678508669
06/10/00,gore,0.0018607450489698347
06/10/00,government,8.592782642565011e-05
06/11/00,film,0.00010570936149823509
06/11/00,music,6.33746714636681e-05
06/11/00,song,5.737113464976942e-05
06/11/00,crab,5.580801340674285e-05
06/11/00,art,4.9509170249521115e-05
06/12/00,debate,0.4547849185240391
06/12/00,oil,0.2336539543670085
06/12/00,bush,0.019916082504486673
06/12/00,teacher,0.017669465292132862
06/12/00,company,0.00010610590335789893
06/13/00,pressman,0.2600026925349552
06/13/00,defense,0.14854596270080225
06/13/00,tire,0.14522933049170114
06/13/00,judge,0.09988995554243027
06/13/00,campaign,0.057376798852452233
06/14/00,debate,0.4552007038518498
06/14/00,oil,0.23389517253560682
06/14/00,bush,0.019875771620340286
06/14/00,teacher,0.017673997944668406
06/14/00,cobb,0.00017986696963591398
06/15/00,debate,0.4549153522056793
06/15/00,theater,9.806621516984272e-05
06/15/00,garden,8.596067309666911e-05
06/15/00,car,8.441299347756007e-05
06/15/00,book,7.018527093804044e-05
06/16/00,defense,0.1484413877636273
06/16/00,tire,0.14516359570508705
06/16/00,judge,0.0998421194974521
06/16/00,campaign,0.05731148945686672
06/16/00,gore,0.001827124833915264
06/17/00,defense,0.1484311142804081
06/17/00,tire,0.1451448010284656
06/17/00,judge,0.09981621969972698
06/17/00,campaign,0.05733813226007863
06/17/00,gore,0.0018906068916626103
06/18/00,defense,0.1490972274090153
06/18/00,tire,0.1458063780480348
06/18/00,judge,0.10026919506726081
06/18/00,campaign,0.05756891605237764
06/18/00,gore,0.0018353840386399747
06/19/00,defense,0.14859503222988657
06/19/00,judge,0.09990897701837606
06/19/00,campaign,0.057387888959842426
06/19/00,gore,0.0018672076957339133
06/19/00,patent,7.703245892269641e-05
06/20/00,debate,0.4542432784521604
06/20/00,drug,0.2622887822541635
06/20/00,locke,8.612999173322502e-05
06/20/00,wood,7.515204005310562e-05
06/20/00,court,7.30602104531638e-05
06/21/00,debate,0.4554621616606333
06/21/00,oil,0.23401580227698432
06/21/00,bush,0.019886569721651166
06/21/00,teacher,0.017692082356439733
06/21/00,school,0.00010325616481097189
06/22/00,debate,0.4583880438590373
06/22/00,oil,0.2355354327063878
06/22/00,bush,0.020031453093254253
06/22/00,teacher,0.01779191527724681
06/22/00,company,8.593025099923463e-05
06/23/00,theater,8.479086830200042e-05
06/23/00,company,8.166806136611787e-05
06/23/00,tomorrow,7.81026090145608e-05
06/23/00,ticket,7.477909373734542e-05
06/23/00,dance,7.307480534388839e-05
06/24/00,defense,0.14894629765924644
06/24/00,tire,0.14565460370584582
06/24/00,judge,0.10016609311549247
06/24/00,campaign,0.0575679573431051
06/24/00,gore,0.001945262114152162
06/25/00,defense,0.14828922215819285
06/25/00,tire,0.1450180070509934
06/25/00,judge,0.09971505734118832
06/25/00,campaign,0.05723398655583526
06/25/00,gore,0.0018299074995428192
06/26/00,defense,0.14813070547457413
06/26/00,judge,0.09965205608285853
06/26/00,campaign,0.05720023830989032
06/26/00,gore,0.0018948518594066248
06/26/00,company,8.451134158622536e-05
06/27/00,defense,0.14859404463500434
06/27/00,tire,0.14530408835685907
06/27/00,judge,0.09992869823997634
06/27/00,campaign,0.057364977376637406
06/27/00,genome,0.00017119344980782742
06/28/00,debate,0.45848229942027013
06/28/00,oil,0.23560422920004764
06/28/00,bush,0.020024188830442723
06/28/00,teacher,0.017790784130043962
06/28/00,gene,0.0001290547613382255
06/29/00,defense,0.14887748603949097
06/29/00,tire,0.1455503240732204
06/29/00,judge,0.1000870371818465
06/29/00,campaign,0.05748157451824391
06/29/00,gore,0.0018903001707951817
06/30/00,defense,0.1482335786909808
06/30/00,tire,0.14495066230707618
06/30/00,judge,0.09968324700855768
06/30/00,campaign,0.05723306926114168
06/30/00,gore,0.0018798782523098622
07/01/00,defense,0.1482819041856505
07/01/00,judge,0.09974044182196544
07/01/00,campaign,0.05729020553422227
07/01/00,gore,0.001885474947914104
07/01/00,yankee,0.00011512536736153105
07/02/00,debate,0.4576721754732509
07/02/00,payment,0.00014650343337344662
07/02/00,university,0.00010125369451565713
07/02/00,york,9.874129860345244e-05
07/02/00,song,9.139359502792713e-05
07/03/00,debate,0.45449530236511904
07/03/00,oil,0.233517064269054
07/03/00,bush,0.019850227290050104
07/03/00,teacher,0.017686304345881945
07/03/00,school,0.00012008992118506121
07/04/00,debate,0.45657964075382484
07/04/00,drug,0.26367076163921016
07/04/00,protein,0.0001299440185923231
07/04/00,company,7.859253831661067e-05
07/04/00,state,7.760099418512785e-05
07/05/00,defense,0.14886451366244657
07/05/00,tire,0.14556687648054545
07/05/00,judge,0.10010883412686603
07/05/00,campaign,0.0574601020562298
07/05/00,gore,0.0018487715887402088
07/06/00,debate,0.4543883840268092
07/06/00,oil,0.23347388585276388
07/06/00,bush,0.01985018842201706
07/06/00,teacher,0.017631176301359526
07/06/00,hop,0.00012387815110233058
07/07/00,defense,0.14839831671506507
07/07/00,tire,0.1450966099938689
07/07/00,judge,0.09979798235862616
07/07/00,campaign,0.05729604919118752
07/07/00,gore,0.0018430413152421647
07/08/00,defense,0.1484153450257845
07/08/00,judge,0.09982767655473763
07/08/00,campaign,0.05731839727983959
07/08/00,gore,0.0018944402438413675
07/08/00,city,0.00012330051231614002
07/09/00,debate,0.4546253924464668
07/09/00,oil,0.23359893377938917
07/09/00,bush,0.01983172462622303
07/09/00,teacher,0.017641188982179392
07/09/00,koolhaas,0.00011094997165245658
07/10/00,debate,0.45415729310949965
07/10/00,oil,0.23336829660953873
07/10/00,bush,0.019824493534579
07/10/00,teacher,0.017627832371138054
07/10/00,wireless,9.118165470044385e-05
07/11/00,debate,0.454765322295625
07/11/00,oil,0.23368048323916588
07/11/00,bush,0.0198878302471261
07/11/00,teacher,0.01764480057404468
07/11/00,water,0.00010176556692792405
07/12/00,defense,0.14951203544457814
07/12/00,tire,0.14622101239600024
07/12/00,judge,0.10054142103009724
07/12/00,campaign,0.057720614202087385
07/12/00,gore,0.0018389429623804473
07/13/00,defense,0.14910586605314588
07/13/00,judge,0.10025418039015543
07/13/00,campaign,0.05755539405659454
07/13/00,gore,0.0018934113644936525
07/13/00,tax,9.405706827735568e-05
07/14/00,debate,0.45464376683428487
07/14/00,oil,0.2336020193969149
07/14/00,bush,0.019881588368770547
07/14/00,teacher,0.017643599526129778
07/14/00,art,8.673775809305764e-05
07/15/00,defense,0.1482318382938005
07/15/00,judge,0.0996793860739381
07/15/00,campaign,0.0572385092878844
07/15/00,gore,0.001892558480248788
07/15/00,tax,9.421993902489037e-05
07/16/00,race,8.805000587146006e-05
07/16/00,park,8.277776749059001e-05
07/16/00,book,7.512505469388582e-05
07/16/00,day,7.487230667271603e-05
07/16/00,father,6.84992091972393e-05
07/17/00,defense,0.1479578258043116
07/17/00,tire,0.14468453680555096
07/17/00,judge,0.09951367668558452
07/17/00,campaign,0.05712977663545726
07/17/00,gore,0.0018794719996568158
07/18/00,defense,0.14848507281223355
07/18/00,tire,0.14520583459187034
07/18/00,judge,0.09985945690051898
07/18/00,campaign,0.0573310972021399
07/18/00,gore,0.001848961106258322
07/19/00,quarter,7.092895035648304e-05
07/19/00,johnson,6.841988181887886e-05
07/19/00,percent,6.740875116081949e-05
07/19/00,wine,6.734511312815581e-05
07/19/00,company,6.667914632646976e-05
07/20/00,debate,0.4562871403216161
07/20/00,oil,0.23445364892586165
07/20/00,bush,0.019917999970604446
07/20/00,teacher,0.01770892787913772
07/20/00,music,0.00010870598478096098
07/21/00,debate,0.45389983820576235
07/21/00,museum,0.00011417805580305845
07/21/00,art,0.00011333330890009944
07/21/00,street,9.244200833695067e-05
07/21/00,tomorrow,7.7939654738855e-05
07/22/00,defense,0.14859700240393367
07/22/00,judge,0.0999315183491024
07/22/00,campaign,0.05741041727014944
07/22/00,gore,0.0018847931645161965
07/22/00,company,8.664197386996813e-05
07/23/00,anderson,0.00010398477384445757
07/23/00,child,7.972209630445322e-05
07/23/00,space,7.272796074892582e-05
07/23/00,film,7.249523743473282e-05
07/23/00,hotel,7.084706521231569e-05
07/24/00,defense,0.14876058657866761
07/24/00,tire,0.14547505930990176
07/24/00,judge,0.10001645328980904
07/24/00,campaign,0.05743973871980698
07/24/00,gore,0.001858379346603889
07/25/00,debate,0.4555235884938652
07/25/00,oil,0.23406027212306926
07/25/00,bush,0.019912430289890353
07/25/00,teacher,0.017671932611871975
07/25/00,city,9.166176801533642e-05
07/26/00,cheese,9.865389082680884e-05
07/26/00,wine,7.641267947836879e-05
07/26/00,pizza,7.493615261586498e-05
07/26/00,galli,5.620211446189872e-05
07/26/00,parmigiano,4.68350953849156e-05
07/27/00,debate,0.4556189573755125
07/27/00,oil,0.23408052692741485
07/27/00,bush,0.01988388503804705
07/27/00,teacher,0.017676303366560016
07/27/00,company,8.52989581908744e-05
07/28/00,defense,0.1478863061429986
07/28/00,tire,0.144624720746724
07/28/00,judge,0.0994510053710226
07/28/00,campaign,0.057114834985977116
07/28/00,gore,0.0018398022561404914
07/29/00,defense,0.14830049832403305
07/29/00,tire,0.14505603879557266
07/29/00,judge,0.09976641298143103
07/29/00,campaign,0.05729178296141706
07/29/00,gore,0.0018455348416669087
07/30/00,debate,0.4545491712274875
07/30/00,lazio,0.00019214935816475972
07/30/00,theater,6.436477683789827e-05
07/30/00,art,6.168978422379086e-05
07/30/00,music,6.088227362787838e-05
07/31/00,defense,0.1487176818052559
07/31/00,tire,0.14543608778272119
07/31/00,judge,0.10003694399038121
07/31/00,campaign,0.057441638135151754
07/31/00,gore,0.0018429416726840685
08/01/00,defense,0.1482700599285958
08/01/00,judge,0.09970217262457279
08/01/00,campaign,0.05723645927978813
08/01/00,gore,0.0018369451769978482
08/01/00,energy,9.16280709805617e-05
08/02/00,debate,0.45358513292066643
08/02/00,oil,0.23311689023474202
08/02/00,bush,0.019851036676390998
08/02/00,teacher,0.017601787748683102
08/02/00,company,0.00010026457550689348
08/03/00,debate,0.45598307915091263
08/03/00,oil,0.23428229804996162
08/03/00,bush,0.01990316566772237
08/03/00,teacher,0.01768794439980819
08/03/00,game,8.515412551260737e-05
08/04/00,debate,0.4543353776766909
08/04/00,oil,0.23342147455898793
08/04/00,bush,0.01983589872680191
08/04/00,teacher,0.01762863193414264
08/04/00,museum,0.00010334837547679649
08/05/00,pressman,0.2602111018223596
08/05/00,defense,0.14865433752653145
08/05/00,tire,0.1453673394636779
08/05/00,judge,0.09995643877589273
08/05/00,campaign,0.05740090712753931
08/06/00,defense,0.14887340287068201
08/06/00,tire,0.14559376181640715
08/06/00,judge,0.10011329450517227
08/06/00,campaign,0.05746857280292416
08/06/00,gore,0.0018423346330566936
08/07/00,defense,0.14871477897187435
08/07/00,tire,0.1454239594431313
08/07/00,judge,0.09999777906112196
08/07/00,campaign,0.05743021510711341
08/07/00,gore,0.0018944990142865101
08/08/00,defense,0.1490467398568161
08/08/00,judge,0.10020551788275747
08/08/00,campaign,0.0575469645147655
08/08/00,gore,0.0018867510742217781
08/08/00,lieberman,8.762006054535053e-05
08/09/00,debate,0.45723427553269236
08/09/00,company,8.533577703129969e-05
08/09/00,option,8.282880702527336e-05
08/09/00,museum,7.931911393407287e-05
08/09/00,lieberman,7.858284398639271e-05
08/10/00,defense,0.14832733479168642
08/10/00,tire,0.14513831548645428
08/10/00,judge,0.09975544483701491
08/10/00,campaign,0.057283571320481036
08/10/00,gore,0.0018631460426055742
08/11/00,defense,0.14790516953789
08/11/00,tire,0.14478249056461714
08/11/00,judge,0.09947227315190053
08/11/00,campaign,0.057133804475788266
08/11/00,gore,0.0018521827137610595
08/12/00,defense,0.1487088101716299
08/12/00,tire,0.14547677566841258
08/12/00,judge,0.10000604136894654
08/12/00,campaign,0.05746229695940132
08/12/00,gore,0.0019578583722761455
08/13/00,debate,0.45555558809628005
08/13/00,market,7.060314915850971e-05
08/13/00,box,6.683400853218508e-05
08/13/00,television,6.104230565113856e-05
08/13/00,jew,6.050451917566088e-05
08/14/00,defense,0.14815370343576212
08/14/00,tire,0.14496153705994747
08/14/00,judge,0.09962598298740233
08/14/00,campaign,0.0572048111355857
08/14/00,gore,0.0019102160639681335
08/15/00,defense,0.14849022712701315
08/15/00,tire,0.14526658267785256
08/15/00,judge,0.09983750842370814
08/15/00,campaign,0.05732596929176328
08/15/00,gore,0.001862834981827083
08/16/00,debate,0.4587379734618946
08/16/00,oil,0.23569292186299098
08/16/00,bush,0.020036164602286678
08/16/00,teacher,0.01788176087122742
08/16/00,company,7.590951170083158e-05
08/17/00,defense,0.1491587204532792
08/17/00,tire,0.14593139420089202
08/17/00,judge,0.10030750605736785
08/17/00,campaign,0.057566195153802416
08/17/00,gore,0.0018975559039698243
08/18/00,debate,0.4534560471321706
08/18/00,oil,0.23301290873608863
08/18/00,bush,0.01979295987945511
08/18/00,teacher,0.01759451815476863
08/18/00,street,0.00011300306683991766
08/19/00,defense,0.14825035146823246
08/19/00,tire,0.14497999766351272
08/19/00,judge,0.09977567806956547
08/19/00,campaign,0.057240045072649445
08/19/00,gore,0.0019088682136724035
08/20/00,debate,0.4545087126752175
08/20/00,drug,0.26245503875782916
08/20/00,ship,0.00010844519820420508
08/20/00,shoe,6.731250216864863e-05
08/20/00,johnson,5.902618432299639e-05
08/21/00,defense,0.14817628325129775
08/21/00,tire,0.14493388869370818
08/21/00,judge,0.0996652783320588
08/21/00,campaign,0.057238480820741594
08/21/00,gore,0.001924891718956176
08/22/00,defense,0.1501437305353344
08/22/00,tire,0.14686550299087284
08/22/00,judge,0.10095591891200614
08/22/00,campaign,0.05799406565144509
08/22/00,gore,0.0019499709449792542
08/23/00,defense,0.1490995525953509
08/23/00,tire,0.14588520953648604
08/23/00,judge,0.1002655896436788
08/23/00,campaign,0.05757396102236549
08/23/00,gore,0.0019229040010738405
08/24/00,debate,0.46305960665379625
08/24/00,oil,0.2379739230825218
08/24/00,bush,0.020211970243111343
08/24/00,teacher,0.0179838075779217
08/24/00,penn,5.953511272349521e-05
08/25/00,defense,0.14869195025469947
08/25/00,tire,0.14544107068114273
08/25/00,judge,0.09998656543413842
08/25/00,campaign,0.05740880392223129
08/25/00,gore,0.0018724497155762241
08/26/00,defense,0.1483246849989697
08/26/00,tire,0.14505458536462051
08/26/00,judge,0.09977062490956558
08/26/00,campaign,0.05729404476673531
08/26/00,gore,0.0019216323767588148
08/27/00,debate,0.45530135137542044
08/27/00,oil,0.23391730672990751
08/27/00,bush,0.01985983940388994
08/27/00,teacher,0.017679853871744745
08/27/00,film,8.264212699810085e-05
08/28/00,defense,0.1483078263279186
08/28/00,tire,0.1450314981767751
08/28/00,judge,0.09976132031679305
08/28/00,campaign,0.05730775601459098
08/28/00,gore,0.001886373379689121
08/29/00,debate,0.455743836797911
08/29/00,drug,0.26318005225844515
08/29/00,submarine,0.0001131901872535829
08/29/00,company,8.086141408331097e-05
08/29/00,stock,7.951116206177095e-05
08/30/00,debate,0.45605863998998797
08/30/00,oil,0.23430809871562916
08/30/00,bush,0.01995211420032723
08/30/00,teacher,0.017688966087360848
08/30/00,salt,0.0001362511270816373
08/31/00,debate,0.4545019076554284
08/31/00,drug,0.2624473494430685
08/31/00,doughnut,0.005879920519465828
08/31/00,site,9.024901804660483e-05
08/31/00,game,8.328811924886353e-05
09/01/00,defense,0.14820144720519102
09/01/00,tire,0.1449294099625528
09/01/00,judge,0.09965947907144414
09/01/00,campaign,0.057215308481085234
09/01/00,gore,0.0018505134708819797
09/02/00,david,0.00018800381560594588
09/02/00,altman,0.00012922355640889222
09/02/00,turobiner,8.2974479882685e-05
09/02/00,miller,8.223317226020413e-05
09/02/00,woman,7.603669723351044e-05
09/03/00,debate,0.45449902887289495
09/03/00,oil,0.2335157826769409
09/03/00,bush,0.01984419124184494
09/03/00,teacher,0.017654151057659193
09/03/00,film,8.255652180015621e-05
09/04/00,defense,0.1483848376361733
09/04/00,tire,0.14505839665149214
09/04/00,judge,0.09974601266973214
09/04/00,campaign,0.05732647949457874
09/04/00,gore,0.0019687716438325105
09/05/00,defense,0.14845692017102263
09/05/00,tire,0.14520737535698175
09/05/00,judge,0.09982214324731638
09/05/00,campaign,0.05733383574685006
09/05/00,gore,0.0018736065534097782
09/06/00,debate,0.4571478363062352
09/06/00,oil,0.23494128541982215
09/06/00,bush,0.019978128969093113
09/06/00,teacher,0.017876172611481788
09/06/00,almond,0.0001539324966604949
09/07/00,debate,0.4540860865445832
09/07/00,oil,0.23336218684028628
09/07/00,bush,0.019838940858236617
09/07/00,teacher,0.017615290889204917
09/07/00,company,7.57207143146903e-05
09/08/00,defense,0.14863143865434547
09/08/00,tire,0.14537765017555968
09/08/00,judge,0.09995370797642836
09/08/00,campaign,0.05741093031240177
09/08/00,gore,0.0018484596888530774
09/09/00,debate,0.45606540992432304
09/09/00,drug,0.26332848640541234
09/09/00,court,7.734808543669557e-05
09/09/00,nation,7.323832497939254e-05
09/09/00,company,7.247854191586706e-05
09/10/00,debate,0.45249685891705527
09/10/00,dance,0.0003002878282452719
09/10/00,theater,0.00017326771428750857
09/10/00,film,0.00015713839894490077
09/10/00,ballet,0.0001433183808613349
09/11/00,defense,0.14881330538252235
09/11/00,tire,0.14552719160829666
09/11/00,judge,0.1001032929222699
09/11/00,campaign,0.057449061169194744
09/11/00,gore,0.001864354004074076
09/12/00,defense,0.14842980981833379
09/12/00,tire,0.14520749524717844
09/12/00,judge,0.09983527606175287
09/12/00,campaign,0.057304417267446534
09/12/00,gore,0.0018836024547086265
09/13/00,debate,0.45401532207897716
09/13/00,oil,0.23333386815173074
09/13/00,bush,0.01988103315737339
09/13/00,teacher,0.017625963464731664
09/13/00,wine,0.00010091216747418536
09/14/00,debate,0.4545260623104189
09/14/00,oil,0.23352718456389557
09/14/00,bush,0.019840446697791683
09/14/00,teacher,0.017639582662119985
09/14/00,school,0.00010653746984722317
09/15/00,debate,0.4538466154003936
09/15/00,oil,0.23316455448076343
09/15/00,bush,0.019835449486304772
09/15/00,teacher,0.017609418105515074
09/15/00,street,0.00010742693814141602
09/16/00,defense,0.14846827895423892
09/16/00,tire,0.14527165872538153
09/16/00,judge,0.09985445428643563
09/16/00,campaign,0.05736621386085852
09/16/00,gore,0.0019151161018644881
09/17/00,defense,0.14855060595353342
09/17/00,judge,0.09989788726978142
09/17/00,campaign,0.057335087073416856
09/17/00,gore,0.0018288998677354622
09/17/00,kanyinda,9.442544242531243e-05
09/18/00,jet,8.850359151873988e-05
09/18/00,company,8.766853198610285e-05
09/18/00,magazine,8.379988457489237e-05
09/18/00,game,7.555643027359574e-05
09/18/00,print,7.166652930830259e-05
09/19/00,defense,0.14963820689905513
09/19/00,tire,0.1463373163923247
09/19/00,judge,0.10063729912441778
09/19/00,campaign,0.05778539591206085
09/19/00,gore,0.0019149269955571638
09/20/00,defense,0.1482762895320898
09/20/00,campaign,0.05722899507917571
09/20/00,company,0.00015712549383344396
09/20/00,internet,0.00013217153765772446
09/20/00,auction,0.00011855999376311948
09/21/00,defense,0.14858564320202805
09/21/00,tire,0.1452975593120602
09/21/00,judge,0.09991390240843087
09/21/00,campaign,0.05737155820853329
09/21/00,gore,0.0018564950625822583
09/22/00,street,0.00013525940016923235
09/22/00,ticket,9.849596589534904e-05
09/22/00,museum,8.907229875534525e-05
09/22/00,hop,8.730778782741275e-05
09/22/00,art,8.210849222846467e-05
09/23/00,debate,0.454961322593887
09/23/00,oil,0.23387827118586116
09/23/00,bush,0.019921536555018615
09/23/00,teacher,0.01766351922982965
09/23/00,roll,8.10346286065516e-05
09/24/00,defense,0.14914358600488212
09/24/00,judge,0.10028883231201689
09/24/00,campaign,0.05758027434517429
09/24/00,gore,0.00189626733462084
09/24/00,show,6.348656978142065e-05
09/25/00,debate,0.45474092720869236
09/25/00,oil,0.2336969009594121
09/25/00,bush,0.019911025071100312
09/25/00,teacher,0.017644346754093442
09/25/00,corporation,0.00010345643825120526
09/26/00,debate,0.4556961184339717
09/26/00,drug,0.2631731946561647
09/26/00,milk,8.183184795320983e-05
09/26/00,bendectin,7.899152445349558e-05
09/26/00,film,7.819326776716242e-05
09/27/00,debate,0.4564194732194627
09/27/00,company,8.576183728947566e-05
09/27/00,food,7.036819584347566e-05
09/27/00,state,6.606791720859662e-05
09/27/00,oven,6.483809430315126e-05
